입찰공고일시,입찰공고번호,입찰공고차수,재공고여부,등록유형명,공고종류명,국제입찰여부,참조번호,입찰공고명,공고기관명,수요기관명,입찰방식명,계약체결방법명,집행관명,입찰참가자격등록마감일시,공동수급협정서접수방식,공동수급협정마감일시,공동수급업체지역제한여부,입찰개시일시,입찰마감일시,개찰일시,공고규격서URL1,공고규격서URL2,공고규격서URL3,공고규격서URL4,공고규격서URL5,공고규격서URL6,공고규격서URL7,공고규격파일명1,공고규격파일명2,공고규격파일명3,공고규격파일명4,공고규격파일명5,공고규격파일명6,공고규격파일명7,재입찰허용여부,물품분류제한여부,제조여부,예정가격결정방법명,총예가건수,추첨예가건수,배정예산금액,추정가격,개찰장소,입찰공고상세URL,채권자명,세부품명,물품규격명,물품수량,물품단위,물품단가,납품기한일시,납품일수,인도조건명,공동수급방식명,지사투찰허용여부,지명경쟁여부,예비가격재작성방법명,실적신청서접수방법명,실적신청서접수일시,발주계획통합번호,낙찰하한율,등록일시,사전규격등록번호,정보화사업여부,낙찰방법명,변경일시,변경공고사유,재입찰개찰일시,입찰분류아이디,[기초금액]기초금액,[기초금액]기초금액공개일시,[기초금액]예비가격범위시작률,[기초금액]예비가격범위종료율,[기초금액]비고1,[기초금액]가용금액,[기초금액]입력일시,[구매대상물품]물품순번,[구매대상물품]물품분류번호,[구매대상물품]품명,[구매대상물품]수량,[구매대상물품]단위,[구매대상물품]단가,[구매대상물품]납품장소,[구매대상물품]공고게시일시
2019-05-12 00:45:05,20190513965,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-364호,하남선 4공구 건설공사 전기분야 관급자재 구매(수배전반),경기도,경기도,전자입찰,제한(총액),어현수,2019-05-20 18:00:00,공고서참조,,N,2019-05-15 09:00:00,2019-05-21 12:00:00,2019-05-21 13:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190513965::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190513965::00::2::2,,,,,,20190513965-00_1557589330281_1. 공고문(수배전반).hwp,20190513965-00_1557589330281_규격서 등.zip,,,,,,Y,,Y,복수예가,15,4,1000261460,909328600,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190513965&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,1,식,,2020-01-31 00:00:00,,현장설치도,공동수급불허,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000042,87.945,2019-05-12 00:45:05,720795,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,,,1,1000261460,2019-05-14 13:52:29,-3,+3,,,2019-05-14 13:52:29,1,39121103,배전반,1,식,,수요부서 지정장소,2019-05-12 00:45:05
2019-05-12 00:45:05,20190513965,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-364호,하남선 4공구 건설공사 전기분야 관급자재 구매(수배전반),경기도,경기도,전자입찰,제한(총액),어현수,2019-05-20 18:00:00,공고서참조,,N,2019-05-15 09:00:00,2019-05-21 12:00:00,2019-05-21 13:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190513965::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190513965::00::2::2,,,,,,20190513965-00_1557589330281_1. 공고문(수배전반).hwp,20190513965-00_1557589330281_규격서 등.zip,,,,,,Y,,Y,복수예가,15,4,1000261460,909328600,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190513965&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,폐쇄형배전반,규격서 참조,1,식,,2020-01-31 00:00:00,,현장설치도,공동수급불허,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000042,87.945,2019-05-12 00:45:05,720795,,중기간 경쟁물품 계약이행능력심사(중기부 공고-추정가격 10억미만 고시금액 이상),,,,1,1000261460,2019-05-14 13:52:29,-3,+3,,,2019-05-14 13:52:29,2,39121104,전동기제어반,1,식,,수요부서 지정장소,2019-05-12 00:45:05
2019-05-10 09:18:13,20190509913,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22193054200,구급장비(성문외기도유지기 등 9종) 구매,조달청 인천지방조달청,경기도 소방재난본부,전자입찰,일반(총액),송상훈,2019-05-21 18:00:00,공고서참조,,N,2019-05-20 10:00:00,2019-05-22 10:00:00,2019-05-22 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509913::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509913::00::2::2,,,,,,20190509913-00_1557320028713_경기도 소방재난본부 입찰공고서 (성문외기도유지기 등 9종).hwp,20190509913-00_1557320028716_성문외 기도유지기 등 9종 규격서.hwp,,,,,,Y,,N,복수예가,15,4,346381300,312237273,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190509913&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,기관용튜브·카테터,규격서 참조,1,식,343461000,,70,수요기관희망장소입고도,,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,,80.495,2019-05-10 09:18:13,711428,N,적격심사(추정가격 고시금액이상 10억원 미만),,,,1,320670000,2019-05-20 14:12:45,-3,+3,,343461000,2019-05-20 14:12:45,1,42271903,기관내관,1,식,343461000,수요기관 별도 지정,2019-05-10 09:18:13
2019-05-10 09:15:23,20190509865,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22193053800,구급장비(백밸브마스크 등 7종) 구매,조달청 인천지방조달청,경기도 소방재난본부,전자입찰,제한(총액),송상훈,2019-05-21 18:00:00,공고서참조,,N,2019-05-20 10:00:00,2019-05-22 10:00:00,2019-05-22 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509865::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509865::00::2::2,,,,,,20190509865-00_1557366575054_경기도 소방재난본부 입찰공고서 (백밸브마스크 등 7종).hwp,20190509865-00_1557366575061_백밸브마스크 등 7종 규격서.hwp,,,,,,Y,,N,복수예가,15,4,262613470,236659091,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190509865&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,수동식인공호흡기,규격서 참조,1,식,260325000,,70,수요기관희망장소입고도,,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,,80.495,2019-05-10 09:15:23,711426,N,적격심사(추정가격 고시금액이상 10억원 미만),,,,1,240050000,2019-05-20 14:12:33,-3,+3,,260325000,2019-05-20 14:12:33,1,42272301,수동심폐소생기,1,식,260325000,수요기관 별도 지정,2019-05-10 09:15:23
2019-05-09 19:50:24,20190511928,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-361호,경기도인재개발원 노후 전화교환기 교체 장비 구매 설치,경기도,경기도 경기도인재개발원,전자입찰,제한(총액),황선애,2019-05-16 18:00:00,공고서참조,,N,2019-05-10 10:00:00,2019-05-17 10:00:00,2019-05-17 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190511928::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190511928::00::2::2,,,,,,20190511928-00_1557398452010_입찰공고문(경기도인재개발원 노후 전화교환기 교체 장비 구매설치) -1.hwp,20190511928-00_1557398452018_과업지시서(수정).hwp,,,,,,Y,N,,복수예가,15,4,118291000,107537272,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190511928&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,전자교환기,수요기관 규격서 참조,1,식,,,90,현장설치도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000038,84.245,2019-05-09 19:50:24,714949,,적격심사(추정가격 고시금액미만),,,,1,118291000,2019-05-09 19:50:56,-3,+3,,,2019-05-09 19:50:56,1,43222805,구내교환장비,1,식,,경기도인재개발원 내 지정장소,2019-05-09 19:50:24
2019-05-09 16:48:02,20190508336,01,N,조달청 또는 나라장터 자체 공고건,취소,N,경기도 입찰공고 제2019-354호,경기도인재개발원 노후 전화교환기 교체 장비 구매설치,경기도,경기도 경기도인재개발원,전자입찰,제한(총액),황선애,2019-05-15 18:00:00,공고서참조,,N,2019-05-09 10:00:00,2019-05-16 10:00:00,2019-05-16 11:00:00,,,,,,,,,,,,,,,Y,N,,복수예가,15,4,118291000,107537272,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190508336&bidseq=01&releaseYn=Y&taskClCd=1,경기도지사,전자교환기,사전 규격서 참조,1,식,,,90,납품장소 하차도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000038,84.245,2019-05-09 16:48:02,714949,,적격심사(추정가격 고시금액미만),,인도조건 변경 재공고 예정입니다.,,,,,,,,,,1,43222805,구내교환장비,1,식,,경기도 인재개발원 내 지정장소,2019-05-09 16:48:02
2019-05-08 19:30:53,20190509853,00,N,조달청 또는 나라장터 자체 공고건,일반,N,원예연구과-3010,도시공간 생태농업 연구 일괄 물품구입,경기도 경기도농업기술원,경기도 경기도농업기술원,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),곽동순,2019-05-12 18:00:00,공고서참조,,N,2019-05-09 10:00:00,2019-05-13 10:00:00,2019-05-13 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509853::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509853::00::1::2,,,,,,20190509853-00_1557311390015_공고문(안).hwp,20190509853-00_1557311390021_구매내역서(공고).xlsx,,,,,,Y,N,,복수예가,15,4,28797200,26179272,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190509853&bidseq=00&releaseYn=Y&taskClCd=1,경기도농업기술원장,호미,"동양테크툴,대",1,식,,,30,납품장소 입고도,공동수급불허,N,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,1-3-2019-6410563-000034,88,2019-05-08 19:30:53,724223,,제한적최저가(낙찰하한율),,,,1,28797200,2019-05-13 15:27:19,-3,+3,,,2019-05-13 15:27:19,1,27112025,호미,1,식,,원예연구과,2019-05-08 19:30:53
2019-05-08 19:17:58,20190509836,00,N,조달청 또는 나라장터 자체 공고건,일반,N,원예연구과-3013,도시농업 생산시스템 연구 일괄 물품구입,경기도 경기도농업기술원,경기도 경기도농업기술원,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),곽동순,2019-05-12 18:00:00,공고서참조,,N,2019-05-09 10:00:00,2019-05-13 10:00:00,2019-05-13 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509836::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190509836::00::1::2,,,,,,20190509836-00_1557310598220_공고문(안).hwp,20190509836-00_1557310598230_구매내역서(공고).xlsx,,,,,,Y,N,,복수예가,15,4,33673500,30612272,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190509836&bidseq=00&releaseYn=Y&taskClCd=1,경기도농업기술원장,사다리,"우마사다리 P, 808, 800*300*600",1,식,,,30,납품장소 입고도,공동수급불허,N,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,1-3-2019-6410563-000033,88,2019-05-08 19:17:58,724215,,제한적최저가(낙찰하한율),,,,1,33673500,2019-05-13 15:07:33,-3,+3,,,2019-05-13 15:07:33,1,30191501,사다리,1,식,,원예연구과,2019-05-08 19:17:58
2019-05-08 16:22:03,20190443893,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22193047200,구급장비(고급형심장충격기 등 3종) 구매,조달청 인천지방조달청,경기도 소방재난본부,전자입찰,일반(총액),이종웅,2019-05-21 18:00:00,공고서참조,,N,2019-05-20 10:00:00,2019-05-22 10:00:00,2019-05-22 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190443893::00::1::3,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190443893::00::2::4,,,,,,20190443893-00_1557203833017_공고서(지방-일반-10억미만-적격).hwp,20190443893-00_1557204030087_고급형심장충격기 등 3종 규격서-협의후.hwp,,,,,,Y,,N,복수예가,15,4,834280360,752436364,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190443893&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,저출력심장충격기,고급형심장충격기 등 규격서 참조,1,식,827680000,,90,수요기관희망장소입고도,,,N,재입찰시 기존 예비가격을 사용하여 예정가격이 산정됩니다.,,,,80.495,2019-05-08 16:22:03,708593,N,적격심사(추정가격 고시금액이상 10억원 미만),,,,1,794000000,2019-05-15 14:34:52,-3,+3,,827680000,2019-05-15 14:34:52,1,42172101,심장충격기,1,식,827680000,수요기관 별도 지정,2019-05-08 16:22:03
2019-05-08 15:06:40,20190508947,00,N,조달청 또는 나라장터 자체 공고건,일반,N,운영지원과-4757,실험용세척기(의약품분석팀) 물품구매,경기도 경기도보건환경연구원,경기도 경기도보건환경연구원,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),이현준,2019-05-14 18:00:00,공고서참조,,N,2019-05-09 12:00:00,2019-05-15 12:00:00,2019-05-15 13:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190508947::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190508947::00::2::2,,,,,,20190508947-00_1557295544108_공고문(실험용세척기)_직접생산제외.hwp,20190508947-00_1557295544115_국문규격서(실험용세척기).hwp,,,,,,Y,,N,복수예가,15,4,33000000,30000000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190508947&bidseq=00&releaseYn=Y&taskClCd=1,보건환경연구원장,실험용세척기,규격서참조,1,개,,,90,현장설치도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,,88,2019-05-08 15:06:40,,,제한적최저가(낙찰하한율),,,,1,33000000,2019-05-08 15:07:30,-3,+3,,,2019-05-08 15:07:30,1,41103202,실험용세척기,1,개,,경기도보건환경연구원,2019-05-08 15:06:40
2019-05-08 14:20:23,20190508336,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제2019-354호,경기도인재개발원 노후 전화교환기 교체 장비 구매설치,경기도,경기도 경기도인재개발원,전자입찰,제한(총액),황선애,2019-05-15 18:00:00,공고서참조,,N,2019-05-09 10:00:00,2019-05-16 10:00:00,2019-05-16 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190508336::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190508336::00::2::2,,,,,,20190508336-00_1557281438044_입찰공고문(경기도인재개발원 노후 전화교환기 교체 장비 구매설치).hwp,20190508336-00_1557281438058_과업지시서(수정).hwp,,,,,,Y,N,,복수예가,15,4,118291000,107537272,경기도 회계과 입찰집행관 PC,http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190508336&bidseq=00&releaseYn=Y&taskClCd=1,경기도지사,전자교환기,사전 규격서 참조,1,식,,,90,납품장소 하차도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6410000-000038,84.245,2019-05-08 14:20:23,714949,,적격심사(추정가격 고시금액미만),,,,,,,,,,,,1,43222805,구내교환장비,1,식,,경기도 인재개발원 내 지정장소,2019-05-08 14:20:23
2019-05-07 19:29:16,20190507535,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 제 2019-348 호,구조장비(공중수색장비) 구매,경기도 소방재난본부,경기도 소방재난본부,전자입찰,제한(총액),지재금,2019-05-14 18:00:00,공고서참조,,N,2019-05-13 10:00:00,2019-05-15 10:00:00,2019-05-15 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190507535::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190507535::00::2::2,,,,,,20190507535-00_1557224869755_입찰공고문.hwp,20190507535-00_1557224869761_규격서.hwp,,,,,,Y,N,,복수예가,15,4,122568600,111426000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190507535&bidseq=00&releaseYn=Y&taskClCd=1,경기도소방재난본부장,측량및공중촬영사진기,규격서 참조,1,식,,,60,수요기관희망장소입고도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,없음,,1-3-2019-6412230-000009,84.245,2019-05-07 19:29:16,718625,,적격심사(추정가격 고시금액미만),,,,1,122568600,2019-05-07 19:30:08,-3,+3,,,2019-05-07 19:30:08,1,45121510,항공카메라,1,식,,수요부서 지정장소,2019-05-07 19:29:16
2019-05-03 14:06:26,20190502198,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도동물위생시험소,소액수의 견적제출 안내공고(시험연구사업 재료(바이오연구팀) 구입),경기도 경기도동물위생시험소,경기도 경기도동물위생시험소,전자입찰,수의(총액)소액수의,김진경,2019-05-09 18:00:00,공고서참조,,N,2019-05-03 16:00:00,2019-05-10 10:00:00,2019-05-10 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190502198::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190502198::00::2::2,,,,,,20190502198-00_1556771123335_공고문.hwp,20190502198-00_1556771123341_구매내역서.xlsx,,,,,,N,N,,복수예가,15,4,27514600,25013272,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190502198&bidseq=00&releaseYn=Y&taskClCd=1,김종훈,방진마스크,구매내역서 참조,333,ea,,,30,수요기관희망장소입고도,공동수급불허,N,N,,,,1-3-2019-6412102-000008,88,2019-05-03 14:06:26,,,제한적최저가(낙찰하한율),,,,1,27514600,2019-05-10 11:03:59,-3,+3,,,2019-05-10 11:03:59,1,46182001,마스크또는보조용품,333,ea,,경기도동물위생시험소,2019-05-03 14:06:26
2019-05-02 17:29:44,20190503131,00,N,조달청 또는 나라장터 자체 공고건,일반,N,경기도 입찰공고 2019-345 호,위험물 사고대응 지원 물품 구매,경기도 소방재난본부,경기도 소방재난본부,전자입찰,수의(총액)소액-견적입찰(2인 이상 견적 제출),지재금,2019-05-08 18:00:00,공고서참조,,N,2019-05-07 10:00:00,2019-05-09 10:00:00,2019-05-09 11:00:00,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190503131::00::1::1,http://www.g2b.go.kr:8081/ep/co/fileDownload.do?fileTask=NOTIFY&fileSeq=20190503131::00::2::2,,,,,,20190503131-00_1556785556373_견적제출안내공고.hwp,20190503131-00_1556785556378_규격서.hwp,,,,,,Y,N,,복수예가,15,4,16569300,15063000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190503131&bidseq=00&releaseYn=Y&taskClCd=1,경기도소방재난본부장,매트형유흡착재,규격서 참조,1,식,,,20,수요기관희망장소입고도,공동수급불허,N,N,재입찰시 예비가격을 다시 생성하여 예정가격이 산정됩니다.,,,1-3-2019-6412230-000011,90,2019-05-02 17:29:45,,,제한적최저가(낙찰하한율),,,,1,16569300,2019-05-04 18:35:56,-3,+3,,,2019-05-04 18:35:56,1,47131901,매트형유흡착재,1,식,,수요부서 지정장소,2019-05-02 17:29:44
2019-05-02 14:50:42,20190501816,00,N,조달청 또는 나라장터 자체 공고건,일반,N,22196034400,오포~포곡(2차) 도로확포장공사 관급자재 구매(WCPMA 아스콘),조달청 인천지방조달청,경기도 경기도건설본부,전자시담,수의(총액)우선구매(성능인증),하태선,2019-05-09 18:00:00,공고서참조,,N,2019-05-09 10:00:00,2019-05-10 12:00:00,2019-05-10 13:00:00,,,,,,,,,,,,,,,Y,,Y,단일예가,1,0,1554923120,1404000000,국가종합전자조달시스템(나라장터),http://www.g2b.go.kr:8081/ep/invitation/publish/bidInfoDtl.do?bidno=20190501816&bidseq=00&releaseYn=Y&taskClCd=1,대한민국정부인천지방조달청장,아스팔트콘크리트,WCPMA 내유동성 아스콘,13000,톤,118800,2019-10-23 00:00:00,0,납품장소 하차도,,,N,,,,,,2019-05-02 14:50:42,,N,수의(최저가),2019-05-08 20:31:48,,,,,,,,,,,1,30111597,아스팔트콘크리트,13000,톤,118800,수요기관 지정장소,2019-05-02 14:50:42
